Observation,PublicationShort,Publication1,Publication2,Publication3,Publication4,Publication5,Publication6,NoPublication,Site,Region,Country,Latitude,Longitude,GC,MAT,MAP,Biomes,Biomes_Detail,Sand,Silt,Clay,Magnitude1,Magnitude2,Magnitude3,LUC,LUC_Detail,Duration,Depth,pH_C,pH_T,RR_pH,pH,pH_var,Csoil,Csoil_var,Nsoil,Nsoil_var,CNsoil,CNsoil_var,Nmin,Nmin_var,Nfixation,Nfixation_var,Nitrification,Nitrification_var,Denitrification,Denitrification_var,Meth,Meth_var,MicrobialBiomass,MicrobialBiomass_var,MicrobialBiomass_Detail,Respiration,Respiration_var,Respiration_Detail,MicrobialGroup,MicrobialGroup1,MicrobialGroup_Detail,OTU,OTU_var,Chao,Chao_var,ACE,ACE_var,Shannon,Shannon_var,BG,BG_var,AG,AG_var,NAG,NAG_var,LAP,LAP_var,AP,AP_var,CEL,CEL_var,XYL,XYL_var,PO,PO_var,PER,PER_var,Urease,Urease_var,Invertase, Invertase_var,EnzymeMethod,EnzymeTem
307,,,,,,,,,,,,38.57258,-109.54978,N,14.4,235,Grassland,Semiarid grassland,71.5,15.1,13.4,0.8,,,,,2,2–4.5,7.8,7.8,0,0,4.20776E-05,0,0.03125,0,0.015625,0,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,,,-0.117155092,0.024990548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,38.57258,-109.54978,N,14.4,235,Grassland,Semiarid grassland,71.5,15.1,13.4,0.2,,,,,2,Rhizosphere,8,8,0,0,0.000025,0.105360516,0.022345679,0,0.032,0.105360516,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,,,0.067658648,0.033385031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,38.57258,-109.54978,N,14.4,235,Grassland,Semiarid grassland,71.5,15.1,13.4,0.5,,,,,2,Rhizosphere,8,8,0,0,3.03125E-05,0,0.024691358,0.182321557,0.030044444,-0.182321557,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,,,-0.015113638,0.042687759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,38.57258,-109.54978,N,14.4,235,Grassland,Semiarid grassland,71.5,15.1,13.4,0.8,,,,,2,Rhizosphere,8,7.9,-0.012578782,-0.1,1.30115E-05,0,0.024691358,0,0.0512,0,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,,,-0.127833372,0.02621095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"Ramirez et al., 2010","Ramirez, K. S., Lauber, C. L., Knight, R., Bradford, M. A. & Fierer, N. Consistent effects of nitrogen fertilization on soil bacterial communities in contrasting systems. Ecology 91, 3463-3470 (2010).",,,,,,1,"Cedar Creek Ecosystem
Science Reserve",Minnesota,USA,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,1,,,,,26,0–5,7.3,7.1,-0.027779564,-0.2,2.60567E-05,0.061368946,0.008869636,0.050010421,0.009797269,0,0.000578231,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.051627474,0.00087975,,,,,-0.00713736,0.000143378,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,2,,,,,26,0–5,7.3,7.1,-0.027779564,-0.2,7.8791E-05,0.215519626,0.006928971,0.200670695,0.00679921,0,0.000493197,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.053766284,0.000624429,,,,,-0.029090611,0.000170446,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,3.4,,,,,26,0–5,7.3,6.9,-0.056352937,-0.4,8.26798E-05,0.135901998,0.008241415,0.157806991,0.008480255,-0.074107972,0.000444894,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.062436181,0.00112258,,,,,-0.026501791,0.00026806,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,5.4,,,,,26,0–5,7.3,6.8,-0.070951736,-0.5,2.72643E-05,0.157760792,0.007922426,0.186585956,0.007893217,-0.074107972,0.000444894,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.060742162,0.00124063,,,,,-0.032795363,0.000169647,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,9.5,,,,,26,0–5,7.3,6.8,-0.070951736,-0.5,2.72643E-05,0.090696561,0.00666751,0.150480951,0.008074007,-0.074107972,0.000602685,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.156824634,0.006172721,,,,,-0.080593476,0.00219987,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,17,,,,,26,0–5,7.3,6.5,-0.116072171,-0.8,9.1562E-05,0.220608696,0.005630078,0.331576266,0.006093603,-0.15415068,0.000448318,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.032977094,0.00060429,,,,,-0.010408154,0.000137918,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields A,,,,27.2,,,,,26,0–5,7.3,6,-0.196114879,-1.3,3.14165E-05,0.130361818,0.010219296,0.31923043,0.009645358,-0.241162057,0.000535363,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.025315812,0.000741938,,,,,-0.001353277,0.000145264,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,1,,,,,26,0–5,7.4,7.2,-0.027398974,-0.2,7.66269E-05,0.339215723,0.007923184,0.336472237,0.006054422,0,0.000296296,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.035359251,0.002353463,,,,,-0.015614046,0.001934843,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,2,,,,,26,0–5,7.4,7.2,-0.027398974,-0.2,2.53473E-05,0.658914009,0.025005996,0.7282385,0.02268113,-0.068992871,0.000305064,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.065187501,0.002259699,,,,,-0.013193094,0.001029144,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,3.4,,,,,26,0–5,7.4,7,-0.055569851,-0.4,8.03537E-05,0.332342843,0.010101829,0.366625275,0.008307602,-0.068992871,0.000254044,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.034281272,0.000387988,,,,,0.01610129,6.24253E-05,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,5.4,,,,,26,0–5,7.4,6.9,-0.069958589,-0.5,2.65042E-05,0.688327894,0.007766605,0.781942679,0.006404235,-0.068992871,0.000390098,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.036565172,0.001763958,,,,,0.01529241,0.000330396,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,9.5,,,,,26,0–5,7.4,6.8,-0.084557388,-0.6,8.44142E-05,0.565095254,0.00828608,0.73511138,0.006605571,-0.143100844,0.000256761,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.022054345,0.0084151,,,,,-0.005208694,0.002818269,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,17,,,,,26,0–5,7.4,6.8,-0.084557388,-0.6,8.44142E-05,1.039188868,0.056596504,1.219564899,0.056790732,-0.143100844,0.001203506,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.049095918,0.00330542,,,,,0.014352228,0.00110813,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,,,,,,45.4,-93.2,N,5.5,726,Grassland,Successional grasslands; fields B,,,,27.2,,,,,26,0–5,7.4,6.2,-0.176930708,-1.2,9.90417E-05,1.022035789,0.025446858,1.316025165,0.023163409,-0.310154928,0.00034723,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.082995677,0.000758088,,,,,0.04632864,0.000181376,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,Kellogg Biological Station,Michigan,USA,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,3.4,,,,,8,0–5,6.3,6.5,0.031252544,0.2,0.00012216,-0.124703479,0.000578721,-0.071176278,0.000478186,0,0.000206612,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.00553379,0.00018173,,,,,-0.013094012,4.97078E-05,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,6.7,,,,,8,0–5,6.3,6.3,0,0,0.000125976,-0.071458964,0.000645093,-0.046883586,0.000634272,0,0.000206612,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.029885588,0.000198695,,,,,-0.002792915,0.000110564,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,10.1,,,,,8,0–5,6.3,6.2,-0.016000341,-0.1,0.000128025,0.047146778,0.001024125,0.073562567,0.000674438,0,0.000371901,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.004637308,0.000149043,,,,,-0.001667742,0.000164662,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,13.4,,,,,8,0–5,6.3,5.5,-0.135801541,-0.8,0.001385302,0.027212564,0.000715213,0.073562567,0.000510965,0,0.000268595,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.068386506,0.000107053,,,,,-0.009492958,3.95423E-05,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,16.8,,,,,8,0–5,6.3,5.5,-0.135801541,-0.8,0.000145633,0.170760734,0.001184664,0.206207042,0.001225279,0,0.000268595,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.069147239,0.000769957,,,,,-0.009332631,9.89899E-05,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,20.2,,,,,8,0–5,6.3,5.2,-0.191891008,-1.1,0.000155444,0.013698844,0.002063389,0.080629734,0.002488345,-0.09531018,0.00028595,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.069922873,0.000814671,,,,,-0.00023545,4.92534E-05,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,24.6,,,,,8,0–5,6.3,5,-0.231111721,-1.3,0.000162988,0.013698844,0.000536363,0.212399012,0.000210687,-0.09531018,0.00058595,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.120866002,0.000660964,,,,,-0.013539967,5.8855E-05,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn,,,,26.7,,,,,8,0–5,6.3,5.3,-0.172842813,-1,0.000151988,-0.03509132,0.001562996,0.128748983,0.00167982,-0.200670695,0.000309407,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.053509051,0.000387018,,,,,-0.020682103,4.08411E-05,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,3.4,,,,,8,0–5,6.9,6.9,0,0,6.31432E-05,-0.101782694,0.00361215,-0.080042708,0.00319528,0,4.13223E-05,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.000497617,0.000492593,,,,,0.004474519,0.000197313,,,,,,,,,,,,,,,,,,,,,,,,
334,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,6.7,,,,,8,0–5,6.9,6.8,-0.014598799,-0.1,6.4699E-05,-0.123444191,0.003296339,-0.110814366,0.003286356,0,4.13223E-05,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.024329838,0.000717964,,,,,0.002869685,0.000175406,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,10.1,,,,,8,0–5,6.9,6.5,-0.059719235,-0.4,6.98049E-05,-0.039478811,0.005922776,-0.042863704,0.00475744,0,0.000103306,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.00307866,0.00044221,,,,,-0.00130633,0.000113453,,,,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,13.4,,,,,8,0–5,6.9,6.1,-0.12323264,-0.8,7.78195E-05,-0.012987196,0.002895815,0.013889112,0.002521476,0,4.13223E-05,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.000914789,0.001040157,,,,,-0.011844764,0.000493268,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,16.8,,,,,8,0–5,6.9,5.8,-0.173663494,-1.1,0.000307898,-0.175890666,0.003638161,-0.087647307,0.005489864,-0.09531018,0.000420661,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.039341252,0.000666401,,,,,-0.014886561,0.000243892,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,20.2,,,,,8,0–5,6.9,5.6,-0.208754814,-1.3,9.03527E-05,-0.019544596,0.002945254,0.054435207,0.002462201,-0.09531018,4.56612E-05,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.054897134,0.00269901,,,,,-0.020333441,0.000448341,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,24.6,,,,,8,0–5,6.9,5.5,-0.226773319,-1.4,9.32779E-05,-0.130770231,0.006303347,0,0.006650692,-0.09531018,0.000420661,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.056973069,0.001585379,,,,,0.004231828,0.000155437,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,42.4,-85.4,N,9.2,762,Agriculture,Corn with irrigation,,,,26.7,,,,,8,0–5,6.9,5.2,-0.282862786,-1.7,0.000380456,-0.080580487,0.004166807,0.061035891,0.003069774,-0.200670695,0.000514488,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.147773826,0.000423295,,,,,-0.050234682,0.000105371,,,,,,,,,,,,,,,,,,,,,,,,
341,"Turlapati et al., 2013; Frey et al., 2004","Turlapati et al. Chronic N-amended soils exhibit an altered bacterial community structure in Harvard Forest, MA, USA. FEMS Microbiology Ecology 83, 478-493 (2013).","Frey, S. D., Knorr, M., Parrent, J. L. & Simpson, R. T. Chronic nitrogen enrichment affects the structure and function of the soil microbial community in temperate hardwood and pine forests. Forest Ecology and Management 196, 159-171 (2004).",,,,,2,"Harvard Forest, Petersham",Massachusetts,USA,42.83333333,-72.3,N,8.1,941,Tem/Bor Forest,Hardwood forest,,,,5,,,,,20,Organic horizon,4,4.1,0.024692613,0.1,0.001219884,0.019672766,0.041646873,0,0.022222222,0.062765696,0.008238012,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.101833175,0.012744443,0.111572186,0.019897981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,42.83333333,-72.3,N,8.1,941,Tem/Bor Forest,Hardwood forest,,,,15,,,,,20,Organic horizon,4,4,0,0,0.00203125,-0.006644543,0.035385701,0,0.031388889,-0.041328195,0.00701711,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.091889911,0.019675881,0.11609299,0.029138229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,42.83333333,-72.3,N,8.1,941,Tem/Bor Forest,Hardwood forest,,,,5,,,,,20,Top,4.6,4.7,0.021506205,0.1,0.000240723,-0.023530497,0.011233626,0,0.0125,-0.009569451,0.011722148,,,,,,,,,,,-0.306586227,0.038650647,MBC_Count,,,,Bacteria,Bacteria,Bacteria,0.140757132,0.01338617,0.166461053,0.014636758,,,,,0.233249861,0.02317441,,,,,,,,,,,,,-0.448338996,0.074096996,,,,,,,Colorimetric,25
344,,,,,,,,,,,,42.83333333,-72.3,N,8.1,941,Tem/Bor Forest,Hardwood forest,,,,15,,,,,20,Top,4.6,4.6,0,0,0.000401701,0.15082289,0.008563332,0,0.005,0.004750603,0.011555084,,,,,,,,,,,0.228373298,0.013441637,MBC_Count,,,,Bacteria,Bacteria,Bacteria,0.175939914,0.016190202,0.154563477,0.023430641,,,,,0.911246221,0.028428434,,,,,,,,,,,,,-0.678801515,0.053583627,,,,,,,Colorimetric,25
345,"Coolon et al., 2013; Turner et al., 1997; Carson & Zeglin, 2018","Coolon, J. D., Jones, K. L., Todd, T. C., Blair, J. M. & Herman, M. A. Long-term nitrogen amendment alters the diversity and assemblage of soil bacterial communities in tallgrass prairie. Plos One 8, e67884 (2013).","Turner, C. L., Blair, J. M., Schartz, R. J. & Neel, J. C. Soil N and plant responses to fire, topography, and supplemental N in tallgrass prairie. Ecology 78, 1832-1843 (1997).","Carson, C. M. & Zeglin, L. H. Long-term fire management history affects N-fertilization sensitivity, but not seasonality, of grassland soil microbial communities. Soil Biology and Biochemistry 121, 231-239 (2018).",,,,3,Konza Prairie Biological Station,Kansas,USA,39.08,-96.57,N,13,835,Grassland,Tallgrass prairie with buring,,,,10,,,,,20,0–10,6.21,5.92,-0.047824447,-0.29,0.002546662,-0.094665227,0.008495106,0.024097552,0.010593198,-0.118762778,0.021060631,2.100288171,0.281985107,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.108067819,0.003572029,,,,,-0.132247814,0.007075015,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,,39.08,-96.57,N,13,835,Grassland,Tallgrass prairie,,,,10,,,,,20,0–10,6.26,5.94,-0.052471052,-0.32,0.000506252,-0.029447201,0.009624112,-0.060624622,0.005196319,0.03117742,0.021060631,2.0940754,0.17974381,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.173629895,0.004009666,,,,,-0.114336991,0.006893559,,,,,,,,,,,,,,,,,,,,,,,,
347,"Li et al., 2016, 2019","Li, Q., Song, X., Gu, H. & Gao, F. Nitrogen deposition and management practices increase soil microbial biomass carbon but decrease diversity in Moso bamboo plantations. Scientific Reports 6, 28235 (2016).","Li, Q. et al. Nitrogen depositions increase soil respiration and decrease temperature sensitivity in a Moso bamboo forest. Agr Forest Meteorol 268, 48-54 (2019).",,,,,2,Lin’an City,Zhejiang,China,30.23333333,119.7,N,15.6,1420,Tro/Sub Forest,Moso bamboo plantations with conventional management,,,,3,,,,,3,0–20,,,,,,,,,,,,,,,,,,,,,,0.299895506,0.000778694,MBC,0.376820785,0.030406544,field,Bacteria,Bacteria,Bacteria,,,-0.108595208,0.000998538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,,,,,,30.23333333,119.7,N,15.6,1420,Tro/Sub Forest,Moso bamboo plantations with conventional management,,,,6,,,,,3,0–20,,,,,,,,,,,,,,,,,,,,,,0.597609318,0.000514895,MBC,0.322615491,0.025653608,field,Bacteria,Bacteria,Bacteria,,,-0.120044034,0.008209242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,,,,,,30.23333333,119.7,N,15.6,1420,Tro/Sub Forest,Moso bamboo plantations with conventional management,,,,9,,,,,3,0–20,,,,,,,,,,,,,,,,,,,,,,0.454952976,0.000830859,MBC,0.13348591,0.024657332,field,Bacteria,Bacteria,Bacteria,,,-0.02425084,0.004276842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,30.23333333,119.7,N,15.6,1420,Tro/Sub Forest,Moso bamboo plantations with intensive management,,,,3,,,,,3,0–20,,,,,,,,,,,,,,,,,,,,,,0.729770333,0.001196245,MBC,,,,Bacteria,Bacteria,Bacteria,,,-0.086282913,0.010974475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,30.23333333,119.7,N,15.6,1420,Tro/Sub Forest,Moso bamboo plantations with intensive management,,,,6,,,,,3,0–20,,,,,,,,,,,,,,,,,,,,,,0.650006636,0.001310204,MBC,,,,Bacteria,Bacteria,Bacteria,,,-0.257416605,0.003079497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,,,,,,30.23333333,119.7,N,15.6,1420,Tro/Sub Forest,Moso bamboo plantations with intensive management,,,,9,,,,,3,0–20,,,,,,,,,,,,,,,,,,,,,,0.080190702,0.003465691,MBC,,,,Bacteria,Bacteria,Bacteria,,,-0.309289937,0.008878735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"Zhong et al., 2015; Shao et al., 2014","Zhong, Y., Yan, W. & Shangguan, Z. Impact of long-term N additions upon coupling between soil microbial community structure and activity, and nutrient-use efficiencies. Soil Biology and Biochemistry 91, 151-159 (2015).","Shao, R., Deng, L., Yang, Q. & Shangguan, Z. Nitrogen fertilization increase soil carbon dioxide efflux of winter wheat field: A case study in Northwest China. Soil and Tillage Research 143, 164-171 (2014).",,,,,2,Yangling,Shaanxi,China,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,9,,,,,10,0–10,8.18,8.08,-0.012300278,-0.1,0.002491436,0.096354566,0.024214951,0.110768858,0.036560381,-0.014414291,0.021060631,,,,,,,,,,,-0.055059777,0.035434851,MBC,0.145836247,0.030540117,field,Bacteria,Bacteria,Bacteria,,,-0.026497277,0.026922684,,,-0.003091193,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,18,,,,,10,0–10,8.18,8.22,0.004878058,0.04,0.002491436,0.043851883,0.024214951,0.101012683,0.036560381,-0.0571608,0.021060631,,,,,,,,,,,-0.137621378,0.035434851,MBC,0.292957381,0.043417711,field,Bacteria,Bacteria,Bacteria,,,-0.007195798,0.026922684,,,-0.01242252,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,27,,,,,10,0–10,8.18,8.1,-0.009828089,-0.08,0.002491436,0.086915587,0.024214951,0.120430769,0.036560381,-0.033515182,0.021060631,,,,,,,,,,,-0.25489225,0.035434851,MBC,,,,Bacteria,Bacteria,Bacteria,,,-0.051493097,0.026922684,,,-0.007745972,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,36,,,,,10,0–10,8.18,8.2,0.002442004,0.02,0.002491436,0.028330507,0.024214951,0.091160386,0.036560381,-0.06282988,0.021060631,,,,,,,,,,,-0.245717873,0.035434851,MBC,0.321465891,0.02988881,field,Bacteria,Bacteria,Bacteria,,,-0.052826134,0.026922684,,,-0.015552413,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,9,,,,,10,0–10,8.18,8.08,-0.012300278,-0.1,0.002491436,0.096354566,0.024214951,0.110768858,0.036560381,-0.014414291,0.021060631,,,,,,,,,,,-0.055059777,0.035434851,MBC,0.145836247,0.030540117,field,Fungi,Fungi,Fungi,,,-0.015873349,0.026922684,,,-0.048246834,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,18,,,,,10,0–10,8.18,8.22,0.004878058,0.04,0.002491436,0.043851883,0.024214951,0.101012683,0.036560381,-0.0571608,0.021060631,,,,,,,,,,,-0.137621378,0.035434851,MBC,0.292957381,0.043417711,field,Fungi,Fungi,Fungi,,,-0.171358252,0.026922684,,,0.028573372,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,27,,,,,10,0–10,8.18,8.1,-0.009828089,-0.08,0.002491436,0.086915587,0.024214951,0.120430769,0.036560381,-0.033515182,0.021060631,,,,,,,,,,,-0.25489225,0.035434851,MBC,,,,Fungi,Fungi,Fungi,,,-0.107988638,0.026922684,,,-0.055880458,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,,,,,,34.29888889,108.0686111,N,13,632,Agriculture,Winter wheat,,,,36,,,,,10,0–10,8.18,8.2,0.002442004,0.02,0.002491436,0.028330507,0.024214951,0.091160386,0.036560381,-0.06282988,0.021060631,,,,,,,,,,,-0.245717873,0.035434851,MBC,0.321465891,0.02988881,field,Fungi,Fungi,Fungi,,,-0.152839204,0.026922684,,,-0.087011377,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
361,"Wang et al., 2015","Wang et al. Impact of inorganic nitrogen additions on microbes in biological soil crusts. Soil Biology and Biochemistry 88, 303-313 (2015).",,,,,,1,Cuiliugou region,Ningxia,China,37.41666667,104.5833333,N,8.7,186,Desert,Desert steppe,,,,3.5,,,,,6,0–5,7.77,7.48,-0.038037372,-0.29,8.51753E-06,0.141078598,0.010898317,0.211309094,0.001670472,-0.057294905,0.001185269,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.072924256,0.013959074,-0.077110154,0.026922684,-0.069230467,0.02044836,-0.033616611,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,,37.41666667,104.5833333,N,8.7,186,Desert,Desert steppe,,,,7,,,,,6,0–5,7.77,7.41,-0.047439725,-0.36,1.44065E-05,0.235857005,0.019621237,0.462623522,0.001831442,-0.206747384,0.003035458,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.111250115,0.013959074,-0.281039774,0.026922684,-0.25036461,0.02044836,-0.058131177,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
363,,,,,,,,,,,,37.41666667,104.5833333,N,8.7,186,Desert,Desert steppe,,,,14,,,,,6,0–5,7.77,7.31,-0.061026891,-0.46,6.79751E-06,0.395312737,0.014744052,0.693147181,0.002249135,-0.283822554,0.002140059,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.227000334,0.013959074,-0.37042053,0.026922684,-0.406759367,0.02044836,-0.059592097,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
